207	-0.246175
208	0.395148
209	0.128149
210	-0.453874
211	0.347929
212	-0.304031
213	-0.232793
214	-0.359044
215	-0.471924
216	-0.366751
217	0.423363
218	0.337874
219	0.395931
220	0.338901
221	0.210155
222	-0.46326
223	-0.0628191
224	-0.0494245
225	0.0585721
226	-0.221058
227	0.00800643
228	0.4777
229	-0.302458
230	0.330731
231	0.15815
232	0.0298688
233	0.318417
234	-0.320208
235	0.172501
236	0.409875
237	0.340108
238	0.280604
239	0.000395844
240	-0.0586055
241	0.103881
242	-0.103734
243	-0.370936
244	-0.247687
245	0.366648
246	0.374904
247	-0.0266064
248	-0.344973
249	0.158672
250	0.350153
251	-0.156521
252	-0.240287
253	0.239875
254	0.00789124
255	0.1589
256	-0.254199
257	-0.372379
258	0.371128
259	0.481052
260	0.115868
261	0.272697
262	-0.0730898
263	0.338261
264	-0.48501
265	0.04415
266	-0.0199619
267	0.380515
268	0.278063
269	-0.271446
270	-0.0361776
271	-0.218875
272	0.163069
273	0.42073
274	-0.083716
275	-0.161226
276	-0.311081
277	-0.0658751
278	-0.136705
279	-0.0405344
280	-0.342272
281	0.382698
282	0.0700682
283	0.0718604
284	0.468216
285	0.425139
286	-0.201341
287	-0.0934425
288	0.48377
289	0.26912
290	0.0234206
291	-0.49123
292	0.119302
293	-0.312525
294	0.134409
295	-0.0610578
296	-0.458536
297	0.311443
298	0.104384
299	0.187525
300	-0.117462
301	0.0696365
302	-0.436208
303	0.1397
304	-0.163584
305	0.231914
306	-0.0158907
307	0.167722
308	-0.372741
309	0.427502
310	0.21834
311	-0.414672
312	0.257298
313	-0.0496974
314	0.439399
315	-0.160536
316	-0.196361
317	0.233394
318	0.348873
319	0.427479
320	-0.467172
321	0.275865
322	0.343528
323	-0.416637
324	-0.352105
325	0.231858
326	0.0223682
327	-0.171049
328	-0.488982
329	0.0667749
330	0.00633193
331	-0.28721
332	-0.43899
333	-0.471511
334	0.499849
335	-0.168869
336	-0.0723303
337	-0.264951
338	0.0292476
339	0.483485
340	-0.237316
341	-0.127568
342	-0.27978
343	0.307972
344	-0.0557189
345	0.348353
346	-0.149597
347	0.277829
348	0.0955776
349	0.331646
350	0.192132
351	-0.484068
352	0.451522
353	0.127058
354	-0.0327665
355	0.442242
356	-0.306565
357	0.268946
358	0.44417
359	0.0124006
360	0.416951
361	0.261879
362	-0.340478
363	0.482219
364	-0.0784432
365	-0.393783
366	0.376513
367	-0.313862
368	0.318996
369	0.412293
370	0.33698
371	0.231152
372	-0.201044
373	-0.138673
374	0.367229
375	-0.0384163
376	0.152962
377	-0.188161
378	-0.15731
379	-0.21047
380	-0.37469
381	0.0433167
382	-0.135653
383	-0.467385
384	0.332997
385	0.48277
386	0.116034
387	0.382858
388	0.436015
389	0.185362
390	-0.0691565
391	-0.392067
392	0.370211
393	-0.271518
394	0.188932
395	0.278338
396	-0.31744
397	0.291337
398	-0.361111
399	-0.0353862
400	0.345016
401	0.267611
402	-0.108603
403	-0.460801
404	0.153447
405	-0.124492
406	0.25777
407	0.128369
408	-0.0450179
409	-0.208531
410	0.172835
411	0.144572
412	0.132093
413	-0.108536
414	-0.462371
415	-0.169467
416	0.385213
417	0.495608
418	-0.320764
419	0.272157
420	-0.344787
421	0.2324
422	-0.442493
423	-0.0204507
424	-0.462614
425	-0.0530313
426	0.0587833
427	0.15415
428	-0.130709
429	0.368151
430	-0.330628
431	-0.496789
432	-0.219652
433	-0.223629
434	-0.0611438
435	-0.393742
436	0.353006
437	0.130188
438	0.310725
439	0.313533
440	-0.448029
441	-0.117584
442	-0.288584
443	0.0675076
444	0.162118
445	-0.382986
446	-0.472246
447	-0.265001
448	-0.225189
449	0.0667203
450	-0.0172017
451	0.0368181
452	-0.310463
453	0.00505679
454	-0.208215
455	0.100257
456	0.499235
457	0.393146
458	0.316485
459	-0.379469
460	0.135357
461	-0.371064
462	0.00918591
463	-0.156861
464	-0.406631
465	0.296604
466	-0.443818
467	0.464505
468	-0.354656
469	0.0347023
470	-0.445442
471	-0.194927
472	0.380102
473	-0.342382
474	0.493246
475	-0.393404
476	0.11136
477	0.486816
478	0.478012
479	0.0121912
480	-0.130521
481	0.304351
482	-0.275129
483	0.488277
484	-0.243298
485	-0.0532091
486	-0.216353
487	0.341804
488	0.192275
489	0.408143
490	-0.484096
491	0.161086
492	-0.38408
493	0.467175
494	-0.0799398
495	0.457194
496	0.484144
497	-0.199973
498	0.427785
499	-0.493986
500	0.418303
501	0.20867
502	-0.241535
503	-0.0454363
504	-0.397534
505	-0.337924
506	0.472126
507	0.163099
508	0.0247473
509	-0.0721194
510	-0.272812
511	0.296449
512	0.024799
513	0.342689
514	0.474505
515	0.263827
516	0.409591
517	-0.0418924
518	-0.0479868
519	-0.457607
520	-0.274398
521	0.177045
522	0.278172
523	-0.111145
524	0.138787
525	0.367582
526	-0.268172
527	-0.485931
528	-0.23038
529	0.411203
530	0.185969
531	0.475955
532	0.371211
533	0.224577
534	-0.230109
535	-0.296436
536	-0.0336406
537	-0.335336
538	-0.0219096
539	-0.432124
540	-0.00256742
541	-0.0595826
542	0.481053
543	0.161316
544	0.272859
545	-0.101652
546	-0.216864
547	0.0505585
548	0.428794
549	-0.0588916
550	0.377379
551	0.346458
552	-0.0993828
553	0.426216
554	-0.186414
555	-0.103768
556	-0.362456
557	0.217108
558	-0.175783
559	0.453283
560	0.403574
561	0.0497733
562	0.294796
563	-0.24822
564	-0.127214
565	-0.486586
566	0.307743
567	-0.470416
568	-0.462357
569	-0.391586
570	-0.248674
571	0.450425
572	-0.447072
573	-0.21946
574	0.120744
575	0.324743
576	-0.315376
577	0.495582
578	-0.183679
579	-0.0678065
580	0.0377943
581	0.175105
582	0.336305
583	0.398542
584	0.413995
585	-0.297318
586	0.213507
587	-0.0297413
588	-0.413851
589	-0.105255
590	0.178734
591	0.0527463
592	0.222483
593	-0.380707
594	0.203663
595	-0.439671
596	-0.174293
597	0.0407872
598	-0.421754
599	-0.447295
600	-0.213878
601	-0.183173
602	0.20725
603	-0.0517069
604	-0.278716
605	0.18404
606	-0.254472
607	-0.331609
608	0.487012
609	-0.20569
610	0.249278
611	0.318264
612	-0.460075
613	-0.136158
614	0.0276446
615	0.424017
616	-0.255248
617	-0.0853262
618	-0.0301128
619	-0.283698
620	0.215129
621	-0.329457
622	0.26244
623	0.49361
624	-0.343746
625	-0.0235478
626	-0.103524
627	0.444131
628	0.00716356
629	-0.182781
630	0.126577
631	-0.395422
632	-0.28246
633	0.407393
634	0.477432
635	0.48611
636	0.412692
637	-0.336129
638	-0.0380787
639	0.187851
640	0.426259
641	0.292174
642	-0.117995
643	-0.369532
644	-0.214689
645	-0.124057
646	0.0546424
647	-0.286914
648	0.318639
649	0.0227313
650	0.0399744
651	0.285796
652	-0.402206
653	0.397732
654	0.378175
655	0.050029
656	-0.408508
657	-0.197417
658	-0.0355231
659	-0.116139
660	-0.238439
661	-0.267934
662	0.358619
663	-0.303238
664	-0.116203
665	0.458627
666	-0.195659
667	-0.335626
668	0.192275
669	-0.369299
670	0.366007
671	-0.307286
672	0.185534
673	-0.106187
674	-0.194002
675	-0.473727
676	0.129759
677	0.099106
678	-0.141119
679	0.252853
680	0.015485
681	0.0915126
682	0.114655
683	0.396153
684	-0.352058
685	0.295504
686	0.436143
687	0.388278
688	-0.289896
689	-0.0220781
690	0.175876
691	0.0803318
692	-0.227543
693	0.393576
694	0.306457
695	-0.437749
696	0.273941
697	0.0213666
698	-0.391805
699	0.481476
700	0.113525
701	-0.153204
702	-0.299264
703	-0.0159456
704	0.358153
705	-0.437812
706	-0.360541
707	-0.130511
708	-0.394097
709	-0.473542
710	-0.192281
711	0.0163956
712	0.273852
713	-0.376503
714	-0.22693
715	0.491237
716	0.100432
717	-0.239424
718	-0.368934
719	0.0409083
720	-0.484646
721	-0.261555
722	-0.102752
723	-0.343733
724	0.353803
725	0.135883
726	-0.273216
727	-0.310616
728	-0.248399
729	0.448275
730	0.38255
731	-0.13613
732	-0.128776
733	0.334263
734	0.419437
735	-0.107165
736	-0.127358
737	0.317861
738	0.0215558
739	0.0832512
740	-0.143453
741	0.0695878
742	-0.398356
743	0.135173
744	0.0351288
745	0.100812
746	0.447247
747	-0.310784
748	0.160565
749	0.295928
750	-0.401756
751	0.377797
752	-0.136384
753	0.222207
754	0.173534
755	0.313035
756	0.0984477
757	0.49966
758	-0.271686
759	0.42118
760	0.132681
761	0.412196
762	0.442281
763	-0.288635
764	0.273105
765	-0.0503559
766	-0.180697
767	0.386574
768	-0.448954
769	-0.41986
770	-0.284899
771	0.42013
772	-0.263275
773	0.0800938
774	-0.405444
775	-0.259482
776	0.351392
777	0.366742
778	0.472145
779	-0.281223
780	-0.135691
781	0.0675219
782	-0.454802
783	0.189626
784	-0.19428
785	-0.435151
786	-0.249261
787	0.43555
788	0.420389
789	-0.210722
790	0.0201617
791	-0.340824
792	-0.383378
793	-0.477917
794	-0.248373
795	0.015103
796	-0.203895
797	-0.464549
798	-0.0278869
799	0.221337
800	0.101883
801	-0.39384
802	-0.176307
803	0.440642
804	-0.353493
805	0.203833
806	0.480688
807	-0.0420954
808	-0.301941
809	0.428629
810	-0.175703
811	-0.430834
812	0.462133
813	-0.155017
814	-0.396473
815	0.0437354
816	-0.049568
817	0.000984579
818	-0.0813856
819	-0.0292759
820	0.434933
821	0.269946
822	0.127555
823	-0.0151477
824	-0.193577
825	-0.1285
826	-0.309495
827	-0.195366
828	-0.139722
829	0.177699
830	0.416961
831	0.232966
832	0.333108
833	-0.375084
834	-0.308151
835	-0.251976
836	-0.2449
837	-0.1365
838	0.279385
839	-0.426039
840	0.283785
841	-0.41212
842	0.423028
843	-0.451703
844	-0.136783
845	0.00824196
846	-0.0282289
847	0.0745463
848	-0.0483391
849	0.118613
850	-0.362185
851	-0.482997
852	-0.105846
853	0.0175653
854	0.375022
855	-0.0790102
856	0.186898
857	0.494073
858	0.343452
859	0.498705
860	0.196447
861	0.0421226
862	0.168622
863	-0.125434
864	-0.210005
865	-0.227004
866	-0.197247
867	-0.448057
868	-0.0116331
869	-0.258076
870	-0.186344
871	0.119239
872	0.0334322
873	0.0829086
874	-0.291457
875	0.417924
876	-0.00803685
877	-0.193845
878	0.355307
879	0.131343
880	-0.063599
881	-0.248165
882	0.39117
883	0.0173896
884	0.359053
885	-0.291349
886	-0.280423
887	0.426296
888	-0.0231925
889	0.370575
890	0.394292
891	-0.474339
892	-0.264171
893	0.320424
894	-0.259702
895	-0.32653
896	-0.40312
897	-0.454232
898	0.211051
899	-0.199458
900	-0.0746072
901	0.479829
902	-0.182289
903	0.0223206
904	-0.37621
905	-0.337373
906	-0.41494
907	-0.396413
908	-0.454806
909	-0.451652
910	-0.235493
911	0.433386
912	-0.307863
913	0.0611218
914	0.101921
915	0.244007
916	-0.456151
917	0.399884
918	-0.457212
919	-0.205566
920	-0.147127
921	0.409414
922	0.061051
923	-0.0175028
924	0.394596
925	0.469455
926	-0.18364
927	-0.442237
928	-0.130978
929	-0.370389
930	0.317488
931	-0.0559477
932	0.433919
933	0.213024
934	-0.458973
935	0.407246
936	0.0962271
937	-0.159429
938	-0.0499855
939	-0.433426
940	0.0703311
941	0.169251
942	0.380827
943	-0.196
944	0.403159
945	-0.358077
946	-0.155418
947	-0.286134
948	0.0401263
949	-0.478887
950	-0.423024
951	0.247194
952	0.00997097
953	0.0183193
954	-0.24294
955	-0.30857
956	-0.369778
957	0.0881247
958	0.111951
959	-0.484639
960	0.181223
961	0.281504
962	0.121161
963	-0.105732
964	-0.141993
965	-0.388836
966	0.0277294
967	0.133615
968	-0.039052
969	0.436715
970	0.0734729
971	0.491107
972	0.418533
973	-0.235252
974	-0.435025
975	-0.412374
976	0.0537552
977	0.246843
978	0.166525
979	0.400625
980	-0.195213
981	0.309197
982	-0.0825225
983	-0.210546
984	-0.266346
985	-0.238862
986	-0.485207
987	-0.463126
988	-0.378073
989	-0.449875
990	-0.114357
991	0.32359
992	0.068343
993	0.250998
994	0.4942
995	0.386378
996	0.298708
997	0.0993943
998	-0.167907
999	0.36692
1000	-0.465531
1001	0.175631
1002	0.294556
1003	-0.0906271
1004	0.169877
1005	0.294645
1006	-0.173154
1007	0.283534
1008	-0.47669
1009	-0.487514
1010	-0.455042
1011	-0.381719
1012	-0.261711
1013	-0.318297
1014	0.157977
1015	-0.252845
1016	-0.0816785
1017	0.076234
1018	-0.0199675
1019	0.0925441
1020	0.240052
1021	0.2283
1022	-0.227308
1023	0.185667
1024	0.236201
1025	-0.444023
1026	-0.493485
1027	-0.1506
1028	-0.316217
1029	0.00845452
1030	-0.147258
1031	0.260826
1032	0.366837
1033	-0.0224193
1034	0.289256
1035	-0.279195
1036	0.155715
1037	0.479949
1038	-0.448829
1039	0.308071
1040	0.154614
1041	-0.0600895
1042	0.420723
1043	0.287281
1044	-0.186365
1045	-0.404086
1046	-0.0803692
1047	0.344561
1048	0.106538
1049	-0.441192
1050	0.318885
1051	-0.234569
1052	0.404345
1053	-0.439482
1054	-0.126423
1055	-0.465445
1056	0.200668
1057	-0.327747
1058	-0.275024
1059	0.435686
1060	-0.232533
1061	-0.174663
1062	0.0975889
1063	0.441338
1064	-0.122255
1065	-0.0719504
1066	-0.412774
1067	0.152538
1068	-0.453245
1069	0.219882
1070	-0.0299161
1071	0.463451
1072	0.313469
1073	-0.19239
1074	0.104865
1075	-0.0453476
1076	-0.176978
1077	0.0729654
1078	-0.116555
1079	0.212326
1080	0.402121
1081	-0.246268
1082	0.124937
1083	0.018306
1084	-0.136888
1085	-0.0270608
1086	0.0168996
1087	-0.154072
1088	0.22121
1089	0.271873
1090	0.0373774
1091	-0.017669
1092	-0.0562242
1093	-0.489448
1094	-0.16777
1095	0.00870632
1096	0.353029
1097	-0.268976
1098	-0.188264
1099	0.217199
1100	0.0575162
1101	-0.381277
1102	0.210567
1103	0.0264146
1104	-0.261201
1105	0.0883855
1106	-0.398166
1107	0.388711
1108	-0.0263384
1109	-0.371529
1110	-0.377898
1111	0.136084
1112	0.148925
1113	0.216392
1114	0.338694
1115	0.157499
1116	-0.401974
1117	-0.26792
1118	0.293261
1119	-0.133171
1120	-0.387304
1121	0.0972026
1122	0.498571
1123	-0.489263
1124	0.137191
1125	0.107508
1126	-0.221084
1127	-0.334261
1128	0.107074
1129	-0.130027
1130	0.0409971
1131	-0.204128
1132	-0.390623
1133	0.246915
1134	0.316921
1135	0.111523
1136	0.469512
1137	-0.139118
1138	0.344343
1139	0.361929
1140	0.280156
1141	-0.193325
1142	-0.0843888
1143	0.180467
1144	-0.412349
1145	-0.478799
1146	-0.0493916
1147	0.321832
1148	-0.107411
1149	-0.175352
1150	0.0508389
1151	0.121775
1152	-0.0370356
1153	-0.30579
1154	0.160125
1155	0.216258
1156	-0.26482
1157	0.422547
1158	-0.0521761
1159	-0.442808
1160	0.476661
1161	0.254138
1162	-0.387474
1163	0.256664
1164	-0.328188
1165	-0.03733
1166	-0.406288
1167	-0.469221
1168	0.343301
1169	0.394889
1170	-0.419841
1171	-0.0695619
1172	-0.0435186
1173	0.252329
1174	-0.412447
1175	0.170909
1176	-0.116207
1177	-0.32991
1178	-0.175816
1179	0.0109226
1180	-0.0282725
1181	0.201473
1182	-0.0252397
1183	0.0977959
1184	-0.278184
1185	0.0446293
1186	0.321788
1187	0.0594002
1188	0.362522
1189	-0.0190566
1190	0.23013
1191	0.279786
1192	0.208144
1193	-0.147571
1194	0.319883
1195	-0.348039
1196	0.140116
1197	0.188845
1198	0.199338
1199	0.140757
1200	-0.0616351
1201	0.474697
1202	0.235499
1203	0.285037
1204	0.447236
1205	-0.367393
1206	0.497473
1207	0.295877
1208	-0.160037
1209	-0.165332
1210	-0.406389
1211	0.253476
1212	0.485794
1213	0.00217233
1214	-0.160703
1215	-0.0306251
1216	-0.326511
1217	0.439653
1218	-0.377245
1219	0.111031
1220	-0.368343
1221	0.206506
1222	-0.364518
1223	0.419921
1224	0.135226
1225	-0.0208257
1226	-0.0753339
1227	-0.363267
1228	0.467817
1229	-0.219348
1230	-0.41255
1231	0.112798
1232	-0.379956
1233	-0.316707
1234	0.463192
1235	0.301487
1236	-0.292274
1237	0.0764305
1238	-0.172675
1239	0.340054
1240	0.0538754
1241	0.458313
1242	-0.0701232
1243	-0.252438
1244	-0.302655
1245	-0.403265
1246	0.357975
1247	0.287212
1248	0.345887
1249	-0.177732
1250	-0.315763
1251	-0.0804326
1252	-0.376352
1253	-0.108692
1254	-0.405884
1255	-0.31925
1256	0.115158
1257	0.0585282
1258	-0.43864
1259	-0.0717375
1260	-0.47993
1261	-0.4923
1262	-0.485582
1263	0.0905951
1264	0.419383
1265	0.232431
1266	0.342776
1267	0.48476
1268	-0.211665
1269	0.440761
1270	-0.282822
1271	0.201544
1272	0.0414816
1273	0.371181
1274	0.246467
1275	-0.145974
1276	0.196614
1277	0.013269
1278	0.47952
1279	0.258369
1280	-0.316511
1281	0.296382
1282	-0.0292985
1283	0.133112
1284	0.259032
1285	0.451351
1286	-0.471647
1287	0.347872
1288	-0.472104
1289	0.222472
1290	-0.0551385
1291	-0.0639137
1292	0.0804947
1293	-0.0452456
1294	-0.416661
1295	-0.267509
1296	0.0582868
1297	0.25646
1298	0.00220674
1299	-0.205077
1300	-0.125332
1301	0.167955
1302	-0.155149
1303	0.324295
1304	0.0282423
1305	-0.338052
1306	0.276289
1307	0.319353
1308	0.173249
1309	-0.234109
1310	-0.00456517
1311	-0.0659279
1312	0.146195
1313	-0.460406
1314	-0.119658
1315	0.32362
1316	0.125081
1317	-0.342144
1318	-0.0819827
1319	0.106476
1320	-0.33726
1321	0.120291
1322	-0.0177037
1323	-0.274572
1324	0.0232691
1325	-0.179638
1326	0.0057181
1327	0.0820446
1328	-0.127425
1329	0.0456298
1330	0.320356
1331	0.305143
1332	0.390151
1333	-0.313778
1334	-0.430935
1335	-0.458881
1336	-0.0732242
1337	0.147076
1338	-0.262453
1339	-0.297167
1340	0.145122
1341	0.196559
1342	-0.320395
1343	0.129692
1344	-0.15768
1345	-0.498812
1346	0.213076
1347	0.170379
1348	0.451131
1349	0.43463
1350	-0.232325
1351	-0.0428318
1352	0.497138
1353	0.113655
1354	0.415893
1355	-0.450483
1356	0.118617
1357	-0.0154145
1358	-0.157435
1359	0.198362
1360	0.0725392
1361	0.396879
1362	-0.109258
1363	0.439409
1364	0.452111
1365	0.324775
1366	-0.0852124
1367	-0.276798
1368	-0.321693
1369	-0.303386
1370	-0.370868
1371	0.237292
1372	-0.00340817
1373	-0.119725
1374	-0.353309
1375	-0.330477
1376	0.329592
1377	0.0715191
1378	0.193277
1379	-0.38725
1380	-0.202374
1381	0.405166
1382	0.153958
1383	0.0143367
1384	0.448716
1385	0.47156
1386	-0.206556
1387	0.0828251
1388	-0.176084
1389	0.425607
1390	-0.380825
1391	0.360606
1392	0.47383
1393	0.468098
1394	0.238889
1395	0.38156
1396	-0.310696
1397	-0.251171
1398	-0.495552
1399	-0.173144
1400	-0.354283
1401	-0.359902
1402	0.207266
1403	0.435899
1404	0.0629205
1405	0.310079
1406	0.316447
1407	0.129985
1408	0.340604
1409	0.44273
1410	-0.13725
1411	-0.402685
1412	0.450794
1413	0.120757
1414	0.0835523
1415	0.291032
1416	-0.222801
1417	-0.43463
1418	-0.303043
1419	0.134848
1420	-0.26457
1421	-0.0357251
1422	-0.195347
1423	-0.240404
1424	-0.478166
1425	-0.210995
1426	0.0987866
1427	-0.210981
1428	0.196101
1429	0.301836
1430	0.37652
1431	-0.322295
1432	0.170508
1433	-0.185482
1434	0.201824
1435	-0.491011
1436	0.259921
1437	-0.310477
1438	-0.361703
1439	0.225864
1440	-0.35667
1441	-0.33257
1442	-0.36206
1443	0.494757
1444	0.460158
1445	0.419996
1446	-0.279428
1447	-0.235716
1448	-0.400871
1449	0.0717186
1450	-0.173127
1451	0.00289154
1452	0.490275
1453	-0.0588146
1454	0.152348
1455	0.413624
1456	0.128102
1457	-0.0748031
1458	-0.231871
1459	-0.111447
1460	-0.286282
1461	0.385329
1462	0.0112543
1463	-0.12931
1464	0.184654
1465	0.121044
1466	0.129983
1467	-0.0668118
1468	0.330829
1469	0.294067
1470	-0.00819545
1471	-0.0700629
1472	-0.259032
1473	-0.404581
1474	-0.4379
1475	0.342897
1476	-0.0842339
1477	-0.301491
1478	0.476652
1479	0.125545
1480	0.313625
1481	0.443617
1482	-0.135826
1483	0.397938
1484	0.491194
1485	-0.170391
1486	-0.352561
1487	0.0010627
1488	0.213327
1489	0.110893
1490	0.441429
1491	-0.0255182
1492	0.303965
1493	-0.245606
1494	0.355044
1495	-0.306195
1496	-0.335609
1497	0.49759
1498	-0.125736
1499	0.284468
1500	0.0302321
1501	-0.0179054
1502	-0.410329
1503	0.0135662
1504	0.472217
1505	-0.160456
1506	0.0194561
1507	-0.138078
1508	0.0197114
1509	0.339075
1510	-0.187767
1511	0.0396751
1512	-0.0206718
1513	-0.402826
1514	0.417071
1515	0.0184921
1516	0.408777
1517	-0.00692791
1518	0.303553
1519	-0.470849
1520	0.260781
1521	-0.239859
1522	-0.403087
1523	-0.0663073
1524	0.476093
1525	-0.374792
1526	-0.0263985
1527	0.10709
1528	-0.437864
1529	-0.396498
1530	0.334858
1531	-0.166467
1532	0.164029
1533	0.12623
1534	0.479525
1535	0.274182
1536	-0.431398
1537	-0.484972
1538	-0.382347
1539	-0.421387
1540	-0.0676754
1541	0.204476
1542	0.0554282
1543	-0.252328
1544	0.399474
1545	0.0395838
1546	-0.411129
1547	0.334527
1548	-0.471698
1549	0.165463
1550	-0.281631
1551	0.43397
1552	-0.3706
1553	-0.106647
1554	-0.0976284
1555	-0.437626
1556	0.394208
1557	0.249935
1558	0.406831
1559	-0.264158
1560	0.2108
1561	0.355147
1562	-0.251206
1563	-0.158772
1564	-0.0365339
1565	-0.19405
1566	0.481892
1567	0.3421
1568	-0.119345
1569	0.363514
1570	0.128261
1571	-0.19047
1572	0.0257156
1573	-0.259519
1574	-0.195294
1575	0.0650545
1576	0.367801
1577	0.466805
1578	0.396604
1579	0.0178149
1580	-0.472881
1581	-0.290235
1582	-0.148607
1583	0.101505
1584	0.334723
1585	0.366174
1586	-0.435709
1587	0.013673
1588	-0.0303027
1589	-0.014414
1590	0.0573416
1591	-0.00405724
1592	0.153323
1593	-0.109189
1594	-0.394791
1595	0.433643
1596	-0.271575
1597	0.0295369
1598	0.178914
1599	0.0955818
1600	0.0967292
1601	0.130264
1602	0.343467
1603	0.0876181
1604	-0.123468
1605	-0.452051
1606	-0.48974
1607	0.480805
1608	-0.47799
1609	-0.139152
1610	-0.0856777
1611	0.285414
1612	0.0524394
1613	-0.334247
1614	-0.410722
1615	0.343391
1616	-0.165253
1617	0.403792
1618	0.279466
1619	0.477688
1620	0.135644
1621	0.242413
1622	-0.281863
1623	-0.159894
1624	-0.473871
1625	-0.365328
1626	-0.174654
1627	-0.0774636
1628	-0.20863
1629	0.430961
1630	-0.22647
1631	-0.14704
1632	-0.421056
1633	-0.232297
1634	0.208869
1635	0.0386627
1636	-0.214901
1637	-0.281134
1638	-0.124488
1639	0.305939
1640	-0.411611
1641	-0.108946
1642	0.18918
1643	-0.426549
1644	-0.0571583
1645	-0.406672
1646	-0.374585
1647	0.45742
1648	-0.14785
1649	-0.314003
1650	-0.152886
1651	0.0966804
1652	-0.209508
1653	0.260087
1654	0.316553
1655	0.199495
1656	-0.0767667
1657	-0.477737
1658	0.0573866
1659	0.233192
1660	-0.218966
1661	-0.37536
1662	-0.368365
1663	0.201441
1664	-0.0905203
1665	0.182637
1666	-0.160188
1667	-0.367652
1668	0.0967499
1669	-0.21692
1670	-0.461484
1671	0.364777
1672	0.211742
1673	-0.396898
1674	-0.13202
1675	0.383879
1676	0.172635
1677	-0.266865
1678	-0.15322
1679	-0.348964
1680	0.434263
1681	-0.137603
1682	-0.300447
1683	0.417494
1684	-0.0999109
1685	-0.40361
1686	0.458512
1687	0.435057
1688	-0.381009
1689	0.200539
1690	0.319854
1691	-0.325879
1692	-0.0259835
1693	-0.44727
1694	-0.415404
1695	-0.0165878
1696	0.341041
1697	0.0206546
1698	0.113695
1699	0.242813
1700	0.373125
1701	0.179158
1702	0.222796
1703	0.476331
1704	0.265801
1705	-0.136444
1706	0.412259
1707	-0.335181
1708	0.348659
1709	-0.485825
1710	-0.444879
1711	0.213778
1712	0.48031
1713	0.3116
1714	-0.115645
1715	-0.233647
1716	0.19687
1717	0.140419
1718	0.201997
1719	-0.448419
1720	-0.0838894
1721	-0.335821
1722	-0.0421505
1723	-0.111728
1724	0.0621674
1725	0.096575
1726	0.413337
1727	-0.473003
1728	0.442772
1729	-0.10164
